Airline_0,Airline_1,Airline_2,Airline_3,Source_0,Source_1,Source_2,Destination_0,Destination_1,Destination_2,journey_day,journey_month,day_of_week,dep_hour,arrival_hour,duration_minutes,total_stops_num
0,0,0,1,0,1,0,0,1,0,24,4,2,11,14,155,0
0,1,1,1,0,0,1,1,0,1,24,4,2,11,14,170,0
0,1,1,0,0,0,1,1,0,1,24,4,2,11,14,170,0
0,0,0,1,0,0,1,1,0,1,24,4,2,13,15,170,0
0,0,1,0,0,0,1,1,0,1,24,4,2,13,16,170,0
0,0,1,0,0,1,1,0,1,1,24,4,2,14,17,180,0
0,0,1,0,0,1,0,0,1,0,24,4,2,14,16,150,0
0,0,0,1,0,1,0,0,1,0,24,4,2,14,16,150,0
0,1,1,1,0,1,1,0,1,1,24,4,2,14,17,190,0
0,1,0,0,0,1,0,0,1,0,24,4,2,15,20,315,1
0,0,0,1,0,1,1,0,1,1,24,4,2,15,20,290,1
0,0,0,1,0,1,0,0,1,0,24,4,2,15,20,290,1
0,0,1,1,0,0,1,1,0,1,24,4,2,15,18,175,0
0,0,0,1,0,1,0,0,1,0,24,4,2,15,17,150,0
0,0,0,1,0,1,0,0,1,0,24,4,2,15,18,155,0
0,1,0,0,0,1,1,0,1,1,24,4,2,15,22,380,1
0,0,0,1,0,1,1,0,1,1,24,4,2,16,21,300,1
1,0,0,0,0,1,1,0,1,1,24,4,2,16,22,340,1
0,0,0,1,0,0,1,1,0,1,24,4,2,16,19,180,0
0,1,1,1,0,0,1,1,0,1,24,4,2,17,19,155,0
0,0,1,0,0,0,1,1,0,1,24,4,2,17,19,165,0
0,0,0,1,0,1,1,0,1,1,24,4,2,17,22,310,1
0,1,0,0,0,1,0,0,1,0,24,4,2,17,19,150,0
0,1,0,0,0,1,0,0,1,0,24,4,2,17,19,150,0
0,0,0,1,0,1,0,0,1,0,24,4,2,17,19,155,0
0,0,1,1,0,0,1,1,0,1,24,4,2,17,20,180,0
0,0,1,1,0,0,1,1,0,1,24,4,2,17,20,180,0
0,1,0,0,0,1,1,0,1,1,24,4,2,17,22,295,1
0,0,1,0,0,1,1,0,1,1,24,4,2,18,21,185,0
0,0,0,1,0,0,1,1,0,1,24,4,2,18,21,175,0
0,0,1,1,0,0,1,1,0,1,24,4,2,18,22,185,0
0,0,1,1,0,0,1,1,0,1,24,4,2,18,22,185,0
0,0,0,1,0,1,0,0,1,0,24,4,2,19,23,265,1
0,1,1,1,0,0,1,1,0,1,24,4,2,19,22,165,0
0,0,0,1,0,1,0,0,1,0,24,4,2,19,0,275,1
0,0,0,1,0,1,0,0,1,0,24,4,2,19,23,220,1
0,0,1,1,0,0,1,1,0,1,24,4,2,19,22,180,0
0,0,1,1,0,0,1,1,0,1,24,4,2,19,22,180,0
1,0,0,0,0,1,0,0,1,0,24,4,2,19,22,150,0
0,0,0,1,0,1,0,0,1,0,24,4,2,20,22,155,0
0,0,0,1,0,1,1,0,1,1,24,4,2,20,1,305,1
0,0,1,0,0,1,0,0,1,0,24,4,2,20,23,155,0
0,1,1,0,0,0,1,1,0,1,24,4,2,20,23,165,0
0,0,1,0,0,0,1,1,0,1,24,4,2,21,23,170,0
0,1,0,0,0,0,1,1,0,1,24,4,2,21,0,175,0
0,1,0,0,0,0,1,1,0,1,24,4,2,21,0,175,0
0,0,0,1,0,1,0,0,1,0,24,4,2,21,0,160,0
0,0,0,1,0,0,1,1,0,1,24,4,2,22,1,170,0
0,0,0,1,0,1,0,0,1,0,24,4,2,22,0,155,0
0,1,0,0,0,1,0,0,1,0,24,4,2,22,0,140,0
0,1,0,0,0,1,0,0,1,0,24,4,2,22,0,140,0
0,0,0,1,0,0,1,1,0,1,24,4,2,23,2,170,0
0,0,0,1,0,0,1,1,0,1,27,4,5,0,3,175,0
0,0,0,1,0,0,1,1,0,1,27,4,5,1,4,165,0
0,0,0,1,0,1,1,0,1,1,27,4,5,2,7,345,1
0,0,0,1,0,1,1,0,1,1,27,4,5,2,7,325,1
0,0,0,1,0,0,1,1,0,1,27,4,5,4,6,170,0
0,0,0,1,0,1,0,0,1,0,27,4,5,4,7,155,0
1,0,0,0,0,0,1,1,0,1,27,4,5,4,7,170,0
0,0,0,1,0,1,1,0,1,1,27,4,5,5,12,425,1
0,0,0,1,0,1,1,0,1,1,27,4,5,5,16,665,1
0,0,1,0,0,1,1,0,1,1,27,4,5,5,8,170,0
0,0,1,0,0,1,1,0,1,1,27,4,5,5,6,1535,1
0,0,0,1,0,1,1,0,1,1,27,4,5,5,8,195,0
0,1,0,0,0,0,1,1,0,1,27,4,5,5,8,160,0
0,1,0,0,0,0,1,1,0,1,27,4,5,5,8,160,0
0,1,1,1,0,1,1,0,1,1,27,4,5,6,9,190,0
0,0,1,1,0,0,1,1,0,1,27,4,5,6,8,165,0
0,1,0,0,0,1,1,0,1,1,27,4,5,6,11,315,1
0,0,0,1,0,0,1,1,0,1,27,4,5,6,8,165,0
0,0,0,1,0,1,1,0,1,1,27,4,5,6,16,560,1
0,1,0,0,0,1,0,0,1,0,27,4,5,6,9,155,0
0,1,1,1,0,0,1,1,0,1,27,4,5,7,9,160,0
0,1,0,1,0,1,1,0,1,1,27,4,5,7,16,540,1
0,0,0,1,0,0,1,1,0,1,27,4,5,7,10,175,0
0,0,1,1,0,0,1,1,0,1,27,4,5,7,10,180,0
0,0,1,1,0,0,1,1,0,1,27,4,5,7,10,180,0
0,1,1,0,0,1,1,0,1,1,27,4,5,7,13,370,1
0,0,0,1,0,1,1,0,1,1,27,4,5,7,16,515,1
0,0,0,1,0,1,1,0,1,1,27,4,5,7,12,275,1
0,1,1,0,0,0,1,1,0,1,27,4,5,7,10,175,0
1,0,0,0,0,1,1,0,1,1,27,4,5,7,22,870,1
0,0,1,1,0,0,1,1,0,1,27,4,5,8,11,180,0
0,0,1,1,0,0,1,1,0,1,27,4,5,8,11,180,0
0,0,0,1,0,1,1,0,1,1,27,4,5,8,16,455,1
0,1,0,0,0,1,0,0,1,0,27,4,5,9,11,145,0
0,1,0,0,0,1,0,0,1,0,27,4,5,9,11,145,0
0,1,0,0,0,0,1,1,0,1,27,4,5,9,12,170,0
0,1,0,0,0,0,1,1,0,1,27,4,5,9,12,170,0
0,0,0,1,0,1,0,0,1,0,27,4,5,9,12,165,0
0,1,1,1,0,0,1,1,0,1,27,4,5,9,12,170,0
0,0,1,0,0,0,1,1,0,1,27,4,5,10,12,165,0
0,0,0,1,0,0,1,1,0,1,27,4,5,10,13,170,0
0,0,0,1,0,0,1,1,0,1,27,4,5,10,13,170,0
0,1,1,0,0,1,1,0,1,1,27,4,5,10,19,540,1
1,0,0,0,0,0,1,1,0,1,27,4,5,11,13,165,0
0,0,1,1,0,0,1,1,0,1,27,4,5,11,14,175,0
0,0,0,1,0,1,0,0,1,0,27,4,5,11,14,155,0
0,1,1,1,0,0,1,1,0,1,27,4,5,11,14,170,0
0,0,0,1,0,0,1,1,0,1,27,4,5,13,15,170,0
0,0,1,0,0,0,1,1,0,1,27,4,5,13,16,170,0
0,0,1,0,0,1,1,0,1,1,27,4,5,14,17,180,0
0,0,0,1,0,1,1,0,1,1,27,4,5,14,17,195,0
0,0,0,1,0,1,0,0,1,0,27,4,5,14,16,150,0
0,1,1,1,0,1,1,0,1,1,27,4,5,14,17,190,0
0,1,0,0,0,1,0,0,1,0,27,4,5,14,17,150,0
0,0,1,1,0,0,1,1,0,1,27,4,5,15,18,175,0
0,0,0,1,0,1,0,0,1,0,27,4,5,15,17,150,0
0,0,1,1,0,0,1,1,0,1,27,4,5,15,18,175,0
0,0,0,1,0,1,0,0,1,0,27,4,5,15,18,155,0
0,0,0,1,0,1,1,0,1,1,27,4,5,16,21,300,1
1,0,0,0,0,1,1,0,1,1,27,4,5,16,7,865,1
1,0,0,0,0,1,1,0,1,1,27,4,5,16,22,340,1
0,0,0,1,0,0,1,1,0,1,27,4,5,16,19,180,0
0,1,1,1,0,0,1,1,0,1,27,4,5,17,19,155,0
0,1,0,0,0,1,0,0,1,0,27,4,5,17,19,150,0
0,1,0,0,0,1,0,0,1,0,27,4,5,17,19,150,0
0,0,0,1,0,1,0,0,1,0,27,4,5,17,19,155,0
0,0,1,1,0,0,1,1,0,1,27,4,5,17,20,180,0
0,0,1,1,0,0,1,1,0,1,27,4,5,17,20,180,0
0,1,0,0,0,1,1,0,1,1,27,4,5,17,22,295,1
0,0,1,0,0,1,1,0,1,1,27,4,5,18,21,185,0
0,0,0,1,0,0,1,1,0,1,27,4,5,18,21,175,0
0,0,1,1,0,0,1,1,0,1,27,4,5,18,22,185,0
0,0,0,1,0,0,1,1,0,1,27,4,5,18,21,175,0
0,1,1,1,0,0,1,1,0,1,27,4,5,19,22,165,0
0,0,1,1,0,0,1,1,0,1,27,4,5,19,22,180,0
0,0,1,1,0,0,1,1,0,1,27,4,5,19,22,180,0
1,0,0,0,0,1,0,0,1,0,27,4,5,19,22,150,0
0,0,0,1,0,0,1,1,0,1,27,4,5,20,22,170,0
0,0,0,1,0,1,0,0,1,0,27,4,5,20,22,155,0
1,0,0,0,0,1,1,0,1,1,27,4,5,20,7,625,1
0,0,1,0,0,1,0,0,1,0,27,4,5,20,23,155,0
0,1,1,0,0,0,1,1,0,1,27,4,5,20,23,165,0
0,1,1,1,0,0,1,1,0,1,27,4,5,21,23,170,0
0,0,1,0,0,0,1,1,0,1,27,4,5,21,23,170,0
0,1,0,0,0,0,1,1,0,1,27,4,5,21,0,175,0
0,0,0,1,0,0,1,1,0,1,27,4,5,21,0,180,0
0,0,0,1,0,1,1,0,1,1,27,4,5,21,3,345,1
0,0,0,1,0,0,1,1,0,1,27,4,5,22,1,170,0
0,0,0,1,0,1,0,0,1,0,27,4,5,22,0,155,0
0,1,0,0,0,1,0,0,1,0,27,4,5,22,0,140,0
0,1,0,0,0,1,0,0,1,0,27,4,5,22,0,140,0
1,0,0,0,0,1,0,0,1,0,27,4,5,22,1,150,0
0,0,0,1,0,0,1,1,0,1,27,4,5,23,2,170,0
1,0,0,0,0,0,1,1,0,1,27,4,5,23,2,170,0
0,0,0,1,0,0,1,1,0,1,1,5,2,0,3,175,0
0,0,0,1,0,0,1,1,0,1,1,5,2,1,4,165,0
0,0,1,1,1,0,1,1,1,0,1,5,2,2,4,85,0
0,0,1,1,1,0,1,1,1,0,1,5,2,2,4,85,0
0,0,0,1,0,0,1,1,0,1,1,5,2,4,6,170,0
0,0,0,1,0,1,0,0,1,0,1,5,2,4,7,155,0
1,0,0,0,0,0,1,1,0,1,1,5,2,4,7,170,0
0,0,0,1,1,0,0,1,0,0,1,5,2,5,7,145,0
0,0,1,1,0,1,1,0,1,1,1,5,2,5,4,1375,2
0,1,0,0,1,0,1,1,1,0,1,5,2,5,7,90,0
0,0,1,0,0,1,0,0,1,0,1,5,2,5,12,1840,2
0,0,1,0,0,1,0,0,1,0,1,5,2,5,16,2065,2
0,0,1,0,0,1,0,0,1,0,1,5,2,5,20,875,2
0,0,1,0,0,1,0,0,1,0,1,5,2,5,13,445,2
0,0,1,0,0,1,0,0,1,0,1,5,2,5,23,1045,2
0,0,1,0,0,1,0,0,1,0,1,5,2,5,8,1625,2
0,0,1,1,0,0,1,1,0,1,1,5,2,6,8,165,0
0,0,0,1,0,0,1,1,0,1,1,5,2,6,8,165,0
0,0,1,0,0,0,1,1,0,1,1,5,2,6,8,165,0
0,0,0,1,0,1,0,0,1,0,1,5,2,6,10,240,1
0,0,1,0,1,0,1,1,1,0,1,5,2,6,7,80,0
0,0,0,1,1,0,1,1,1,0,1,5,2,6,7,90,0
0,0,1,1,0,1,0,0,1,0,1,5,2,6,18,705,1
0,0,1,1,0,1,0,0,1,0,1,5,2,6,9,1610,1
0,0,1,1,0,1,0,0,1,0,1,5,2,6,18,705,1
0,0,1,1,0,1,0,0,1,0,1,5,2,6,19,800,1
0,0,1,1,0,1,0,0,1,0,1,5,2,6,16,590,1
0,0,1,1,0,1,0,0,1,0,1,5,2,6,12,330,1
0,0,1,1,0,1,0,0,1,0,1,5,2,6,8,1545,1
1,0,0,0,0,1,0,0,1,0,1,5,2,6,10,220,1
0,1,0,0,0,1,0,0,1,0,1,5,2,6,9,155,0
0,1,0,0,0,1,0,0,1,0,1,5,2,6,9,155,0
0,1,1,1,0,0,1,1,0,1,1,5,2,7,9,160,0
0,0,1,0,0,1,0,0,1,0,1,5,2,7,16,555,1
0,0,1,0,0,1,0,0,1,0,1,5,2,7,5,1345,2
0,0,1,1,1,0,1,1,1,0,1,5,2,7,8,85,0
0,0,1,1,1,0,1,1,1,0,1,5,2,7,8,85,0
0,1,1,1,1,0,0,1,0,0,1,5,2,7,9,135,0
0,1,1,1,0,1,0,0,1,0,1,5,2,7,22,930,1
0,1,1,1,0,1,0,0,1,0,1,5,2,7,9,1555,1
0,0,0,1,0,0,1,1,0,1,1,5,2,7,10,175,0
0,1,1,1,0,1,0,0,1,0,1,5,2,7,10,1655,1
0,1,1,1,0,1,0,0,1,0,1,5,2,7,18,700,1
0,0,1,1,0,0,1,1,0,1,1,5,2,7,10,180,0
0,0,1,1,0,0,1,1,0,1,1,5,2,7,10,180,0
0,1,1,1,0,1,0,0,1,0,1,5,2,7,20,790,1
0,0,0,1,0,1,0,0,1,0,1,5,2,7,12,330,1
0,1,1,0,0,1,1,0,1,1,1,5,2,7,13,370,1
0,1,0,1,0,1,1,0,1,1,1,5,2,7,19,690,1
0,0,0,1,0,1,1,0,1,1,1,5,2,7,21,810,1
1,0,0,0,0,1,0,0,1,0,1,5,2,7,23,955,1
0,1,1,0,0,0,1,1,0,1,1,5,2,7,10,175,0
0,0,0,1,1,0,0,1,0,0,1,5,2,7,10,140,0
0,0,0,1,0,1,0,0,1,0,1,5,2,8,13,290,1
0,0,1,1,0,0,1,1,0,1,1,5,2,8,11,180,0
0,1,0,0,1,0,0,1,0,0,1,5,2,8,10,135,0
0,0,1,1,0,0,1,1,0,1,1,5,2,8,11,180,0
0,1,0,0,1,0,0,1,0,0,1,5,2,8,10,135,0
0,0,1,1,0,1,0,0,1,0,1,5,2,8,16,475,1
0,0,1,1,0,1,0,0,1,0,1,5,2,8,20,740,1
0,0,1,1,0,1,0,0,1,0,1,5,2,8,18,590,1
0,0,1,1,0,1,0,0,1,0,1,5,2,8,4,1215,1
0,0,1,1,0,1,0,0,1,0,1,5,2,8,12,1655,1
0,0,1,1,0,1,0,0,1,0,1,5,2,8,16,475,1
0,0,1,1,0,1,0,0,1,0,1,5,2,8,9,1495,1
0,0,1,1,0,1,0,0,1,0,1,5,2,8,4,1215,1
0,0,1,1,0,1,0,0,1,0,1,5,2,8,19,685,1
0,0,1,1,0,1,0,0,1,0,1,5,2,8,18,590,1
0,0,1,1,0,1,0,0,1,0,1,5,2,8,20,740,1
0,0,1,1,0,1,0,0,1,0,1,5,2,8,9,1495,1
0,1,0,1,0,1,1,0,1,1,1,5,2,8,19,630,1
0,0,0,1,0,0,1,1,0,1,1,5,2,8,11,170,0
0,1,0,1,0,1,1,0,1,1,1,5,2,9,19,615,1
0,1,0,0,0,1,0,0,1,0,1,5,2,9,11,145,0
0,1,0,0,0,1,0,0,1,0,1,5,2,9,11,145,0
0,0,1,0,0,1,0,0,1,0,1,5,2,9,21,760,2
0,0,0,1,1,0,1,1,1,0,1,5,2,9,10,90,0
0,0,0,1,0,1,0,0,1,0,1,5,2,9,14,295,1
0,0,1,0,0,1,0,0,1,0,1,5,2,9,13,1700,2
0,0,1,0,0,1,0,0,1,0,1,5,2,9,5,1200,2
0,0,1,0,0,1,0,0,1,0,1,5,2,9,18,545,1
0,0,1,0,0,1,0,0,1,0,1,5,2,9,7,1350,1
0,0,1,0,0,1,0,0,1,0,1,5,2,9,18,535,2
0,0,1,0,0,1,0,0,1,0,1,5,2,9,13,1700,2
0,1,0,0,0,0,1,1,0,1,1,5,2,9,12,170,0
0,0,1,1,0,1,0,0,1,0,1,5,2,9,9,1450,1
0,0,1,1,0,1,0,0,1,0,1,5,2,9,22,750,1
0,0,1,1,0,1,0,0,1,0,1,5,2,9,14,1730,1
0,0,1,1,0,1,0,0,1,0,1,5,2,9,10,1520,1
0,0,1,1,0,1,0,0,1,0,1,5,2,9,14,1730,1
0,0,1,1,0,1,0,0,1,0,1,5,2,9,21,690,1
0,0,1,1,0,1,0,0,1,0,1,5,2,9,18,505,1
0,0,1,1,0,1,0,0,1,0,1,5,2,9,19,575,1
0,0,1,1,0,1,0,0,1,0,1,5,2,9,19,575,1
0,0,1,1,0,1,0,0,1,0,1,5,2,9,9,1450,1
0,0,1,1,0,1,0,0,1,0,1,5,2,9,23,840,1
0,0,1,1,0,1,1,0,1,1,1,5,2,9,12,1615,2
0,1,0,0,1,0,0,1,0,0,1,5,2,9,12,135,0
0,1,1,1,0,0,1,1,0,1,1,5,2,9,12,170,0
0,1,0,0,1,0,0,1,0,0,1,5,2,9,12,135,0
0,0,1,0,0,1,0,0,1,0,1,5,2,9,23,805,2
0,0,1,0,0,1,0,0,1,0,1,5,2,9,8,1385,2
0,0,1,0,0,1,0,0,1,0,1,5,2,10,13,1665,2
0,0,1,0,0,1,0,0,1,0,1,5,2,10,16,375,1
0,0,1,0,0,1,0,0,1,0,1,5,2,10,20,625,1
0,0,1,0,0,0,1,1,0,1,1,5,2,10,12,165,0
0,0,1,0,0,1,0,0,1,0,1,5,2,10,23,795,1
0,0,1,0,0,1,0,0,1,0,1,5,2,10,5,1165,2
0,0,0,1,0,0,1,1,0,1,1,5,2,10,13,170,0
1,0,0,0,0,1,0,0,1,0,1,5,2,10,12,155,0
0,1,0,1,0,1,1,0,1,1,1,5,2,10,19,520,1
0,0,1,1,1,0,1,1,1,0,1,5,2,10,11,90,0
0,0,1,1,0,1,0,0,1,0,1,5,2,10,17,435,1
0,0,1,1,0,1,0,0,1,0,1,5,2,10,17,435,1
0,0,1,1,0,0,1,1,0,1,1,5,2,11,14,175,0
0,0,1,1,0,0,1,1,0,1,1,5,2,11,14,175,0
0,1,0,0,0,1,0,0,1,0,1,5,2,11,18,435,1
0,0,0,1,0,1,0,0,1,0,1,5,2,11,14,155,0
0,1,1,1,0,0,1,1,0,1,1,5,2,11,14,170,0
0,0,0,1,1,0,0,1,0,0,1,5,2,11,14,145,0
0,1,0,0,0,1,0,0,1,0,1,5,2,11,18,435,1
0,0,1,0,1,0,0,1,0,0,1,5,2,11,13,135,0
0,1,1,0,0,0,1,1,0,1,1,5,2,11,14,170,0
0,0,1,0,0,1,0,0,1,0,1,5,2,12,11,1390,2
0,0,1,0,0,1,0,0,1,0,1,5,2,12,21,590,2
0,0,1,0,0,1,0,0,1,0,1,5,2,12,7,1195,2
0,0,1,0,0,1,0,0,1,0,1,5,2,12,18,1830,2
0,0,0,1,0,0,1,1,0,1,1,5,2,13,15,170,0
0,0,0,1,1,0,0,1,0,0,1,5,2,13,15,140,0
0,1,0,0,1,0,1,1,1,0,1,5,2,13,14,90,0
0,1,0,0,1,0,1,1,1,0,1,5,2,13,14,90,0
0,0,1,0,0,0,1,1,0,1,1,5,2,13,16,170,0
0,0,1,0,1,0,1,1,1,0,1,5,2,13,15,90,0
0,0,1,1,0,1,0,0,1,0,1,5,2,14,4,875,1
0,0,1,1,0,1,0,0,1,0,1,5,2,14,9,1155,1
0,0,1,1,0,1,0,0,1,0,1,5,2,14,4,875,1
0,0,1,1,0,1,0,0,1,0,1,5,2,14,8,1090,1
0,0,1,1,0,1,0,0,1,0,1,5,2,14,19,345,1
0,0,1,1,0,1,0,0,1,0,1,5,2,14,12,1315,1
0,0,1,1,0,1,0,0,1,0,1,5,2,14,8,1090,1
0,0,1,1,0,1,0,0,1,0,1,5,2,14,23,570,1
0,0,1,1,0,1,0,0,1,0,1,5,2,14,10,1200,1
0,0,1,1,0,1,0,0,1,0,1,5,2,14,22,510,1
0,0,1,1,0,1,0,0,1,0,1,5,2,14,12,1315,1
0,0,1,1,0,1,0,0,1,0,1,5,2,14,22,510,1
0,0,1,0,0,1,0,0,1,0,1,5,2,14,16,150,0
0,0,1,0,0,1,0,0,1,0,1,5,2,14,14,1440,1
0,0,0,1,1,0,0,1,0,0,1,5,2,14,17,140,0
0,1,0,0,0,1,0,0,1,0,1,5,2,15,20,315,1
1,0,0,0,0,1,0,0,1,0,1,5,2,15,23,500,2
0,0,0,1,0,1,0,0,1,0,1,5,2,15,20,290,1
0,0,1,1,0,0,1,1,0,1,1,5,2,15,18,175,0
0,0,1,1,0,0,1,1,0,1,1,5,2,15,18,175,0
0,0,0,1,0,1,0,0,1,0,1,5,2,15,18,155,0
0,1,0,0,0,1,0,0,1,0,1,5,2,15,21,330,1
0,0,1,1,0,1,0,0,1,0,1,5,2,16,22,365,1
0,0,1,1,0,1,0,0,1,0,1,5,2,16,4,730,1
0,0,1,1,0,1,0,0,1,0,1,5,2,16,8,945,1
0,0,1,1,0,1,0,0,1,0,1,5,2,16,23,425,1
0,0,1,1,0,1,0,0,1,0,1,5,2,16,10,1055,1
0,0,1,1,0,1,0,0,1,0,1,5,2,16,8,945,1
0,0,1,1,0,1,0,0,1,0,1,5,2,16,12,1170,1
0,0,1,1,0,1,0,0,1,0,1,5,2,16,22,365,1
0,1,1,0,0,1,0,0,1,0,1,5,2,16,0,455,1
0,0,1,0,0,1,0,0,1,0,1,5,2,16,21,1700,1
0,0,1,0,0,1,0,0,1,0,1,5,2,16,12,1185,2
0,0,1,0,0,1,0,0,1,0,1,5,2,16,13,1255,2
0,0,1,0,0,1,0,0,1,0,1,5,2,16,7,905,1
0,0,0,1,0,0,1,1,0,1,1,5,2,16,19,180,0
0,0,0,1,1,0,1,1,1,0,1,5,2,16,18,90,0
0,1,1,1,0,1,0,0,1,0,1,5,2,17,9,965,1
0,0,1,1,0,1,0,0,1,0,1,5,2,17,18,1500,1
0,1,1,1,0,1,0,0,1,0,1,5,2,17,10,1065,1
0,0,1,1,0,1,0,0,1,0,1,5,2,17,19,1570,1
0,0,1,1,0,1,0,0,1,0,1,5,2,17,23,395,1
0,0,1,1,0,1,0,0,1,0,1,5,2,17,22,1745,1
0,0,1,1,0,1,0,0,1,0,1,5,2,17,18,1500,1
0,0,1,1,0,1,0,0,1,0,1,5,2,17,21,1685,1
0,0,1,1,0,1,0,0,1,0,1,5,2,17,10,1075,1
0,0,1,1,0,1,0,0,1,0,1,5,2,17,9,1005,1
0,1,1,1,0,1,0,0,1,0,1,5,2,17,18,1550,1
0,0,1,1,0,1,0,0,1,0,1,5,2,17,19,1570,1
0,0,1,1,0,1,0,0,1,0,1,5,2,17,14,1285,1
0,0,1,1,0,1,0,0,1,0,1,5,2,17,14,1285,1
0,0,1,1,0,1,0,0,1,0,1,5,2,17,9,1005,1
0,1,1,1,0,1,0,0,1,0,1,5,2,17,20,1640,1
0,0,1,1,0,1,0,0,1,0,1,5,2,17,23,395,1
0,1,0,0,0,1,0,0,1,0,1,5,2,17,19,150,0
0,1,0,0,0,1,0,0,1,0,1,5,2,17,19,150,0
0,0,1,0,0,1,1,0,1,1,1,5,2,17,9,970,2
0,0,0,1,0,1,0,0,1,0,1,5,2,17,19,155,0
0,0,1,0,0,1,0,0,1,0,1,5,2,17,13,1215,2
0,1,0,0,1,0,0,1,0,0,1,5,2,17,20,140,0
0,0,1,1,0,0,1,1,0,1,1,5,2,17,20,180,0
0,0,1,1,0,0,1,1,0,1,1,5,2,17,20,180,0
0,1,1,1,1,0,0,1,0,0,1,5,2,17,20,140,0
0,0,0,1,0,1,0,0,1,0,1,5,2,18,23,325,1
0,0,0,1,0,0,1,1,0,1,1,5,2,18,21,175,0
0,0,0,1,0,1,1,0,1,1,1,5,2,18,1,415,1
0,0,1,1,0,0,1,1,0,1,1,5,2,18,22,185,0
0,0,1,1,0,0,1,1,0,1,1,5,2,18,22,185,0
0,0,1,1,0,1,0,0,1,0,1,5,2,18,12,1025,1
0,0,1,1,0,1,0,0,1,0,1,5,2,18,10,910,1
0,0,1,1,0,1,0,0,1,0,1,5,2,18,4,585,1
0,0,0,1,0,0,1,1,0,1,1,5,2,18,21,175,0
0,0,1,1,0,1,0,0,1,0,1,5,2,18,8,800,1
0,0,1,1,0,1,0,0,1,0,1,5,2,18,10,910,1
0,0,1,0,0,1,0,0,1,0,1,5,2,19,4,580,1
0,1,0,1,0,1,1,0,1,1,1,5,2,19,1,390,1
0,0,1,0,0,1,0,0,1,0,1,5,2,19,11,965,1
0,0,0,1,1,0,1,1,1,0,1,5,2,19,20,90,0
0,0,1,1,0,1,1,0,1,1,1,5,2,19,19,1430,2
0,0,0,1,0,1,0,0,1,0,1,5,2,19,23,265,1
0,0,1,0,1,0,1,1,1,0,1,5,2,19,20,75,0
0,0,1,1,1,0,1,1,1,0,1,5,2,19,21,90,0
0,0,0,1,0,1,0,0,1,0,1,5,2,19,23,220,1
0,0,1,1,1,0,1,1,1,0,1,5,2,19,21,90,0
0,0,0,1,1,0,0,1,0,0,1,5,2,19,21,140,0
0,0,1,1,0,0,1,1,0,1,1,5,2,19,22,180,0
1,0,0,0,0,1,0,0,1,0,1,5,2,19,22,150,0
0,0,1,1,0,1,0,0,1,0,1,5,2,20,4,520,1
0,0,1,1,0,1,0,0,1,0,1,5,2,20,8,735,1
0,0,1,1,0,1,0,0,1,0,1,5,2,20,4,520,1
0,0,1,1,0,1,0,0,1,0,1,5,2,20,9,800,1
0,0,1,1,0,1,0,0,1,0,1,5,2,20,10,845,1
0,0,1,1,0,1,0,0,1,0,1,5,2,20,9,800,1
0,0,1,1,0,1,0,0,1,0,1,5,2,20,10,845,1
0,0,1,1,0,1,0,0,1,0,1,5,2,20,12,960,1
0,0,0,1,1,0,1,1,1,0,1,5,2,20,21,95,0
0,1,1,1,0,1,0,0,1,0,1,5,2,20,20,1440,1
0,0,0,1,0,1,0,0,1,0,1,5,2,20,22,155,0
0,1,1,1,0,1,0,0,1,0,1,5,2,20,9,765,1
0,1,1,1,0,1,0,0,1,0,1,5,2,20,23,1625,1
0,1,1,1,0,1,0,0,1,0,1,5,2,20,10,865,1
0,0,1,1,0,1,0,0,1,0,1,5,2,20,19,1365,1
0,0,1,1,0,1,0,0,1,0,1,5,2,20,19,1365,1
0,0,1,1,0,1,0,0,1,0,1,5,2,20,10,870,1
0,0,1,1,0,1,0,0,1,0,1,5,2,20,23,1630,1
0,0,1,1,0,1,0,0,1,0,1,5,2,20,22,1540,1
0,0,1,1,0,1,0,0,1,0,1,5,2,20,14,1080,1
0,0,1,1,0,1,0,0,1,0,1,5,2,20,14,1080,1
0,0,1,1,0,1,0,0,1,0,1,5,2,20,21,1480,1
0,0,1,1,0,1,0,0,1,0,1,5,2,20,18,1295,1
0,0,1,1,0,1,0,0,1,0,1,5,2,20,9,800,1
0,0,1,1,0,1,0,0,1,0,1,5,2,20,23,1630,1
0,0,1,0,0,1,0,0,1,0,1,5,2,20,13,1035,2
0,0,1,0,0,1,1,0,1,1,1,5,2,20,9,765,1
0,1,1,0,0,0,1,1,0,1,1,5,2,20,23,165,0
0,1,1,1,0,0,1,1,0,1,1,5,2,21,23,170,0
0,0,1,0,0,0,1,1,0,1,1,5,2,21,23,170,0
0,0,1,0,1,0,1,1,1,0,1,5,2,21,22,80,0
0,1,0,0,0,0,1,1,0,1,1,5,2,21,0,175,0
0,0,1,1,0,1,0,0,1,0,1,5,2,21,4,450,1
0,0,1,1,0,1,0,0,1,0,1,5,2,21,10,775,1
0,0,1,1,0,1,0,0,1,0,1,5,2,21,9,730,1
0,0,1,1,0,1,0,0,1,0,1,5,2,21,10,775,1
0,0,1,1,0,1,0,0,1,0,1,5,2,21,4,450,1
0,0,1,1,0,1,0,0,1,0,1,5,2,21,8,665,1
0,0,1,1,0,1,0,0,1,0,1,5,2,21,8,665,1
0,0,1,1,0,1,0,0,1,0,1,5,2,21,9,730,1
